,distanceBetweenTwoMutant,mutant1DepthOnAST,mutant1TypeOperator,mutant1TypeStatement,mutant1TypeReturn,mutant2DepthOnAST,mutant2TypeOperator,mutant2TypeStatement,mutant2TypeReturn,id,result
0,15,10,AOD,conditional,Unknown,9,AOD,conditional,Unknown,1,killed
1,15,10,AOD,conditional,Unknown,7,AOD,assignment,Unknown,2,killed
2,15,10,AOD,conditional,Unknown,7,AOD,assignment,Unknown,3,killed
3,14,10,AOD,conditional,Unknown,6,AOD,assignment,Unknown,4,killed
4,16,10,AOD,conditional,Unknown,8,AOD,assignment,Unknown,5,killed
5,12,10,AOD,conditional,Unknown,6,AOR,return,Unknown,6,killed
7,14,10,AOD,conditional,Unknown,8,AOR,method,Unknown,8,killed
8,13,10,AOD,conditional,Unknown,7,AOR,method,Unknown,9,killed
9,16,10,AOD,conditional,Unknown,10,AOR,conditional,Unknown,10,killed
10,13,10,AOD,conditional,Unknown,7,AOR,assignment,Unknown,11,killed
11,16,10,AOD,conditional,Unknown,8,AOR,assignment,Unknown,12,killed
12,16,10,AOD,conditional,Unknown,8,AOR,assignment,Unknown,13,killed
13,15,10,AOD,conditional,Unknown,7,AOR,assignment,Unknown,14,killed
14,17,10,AOD,conditional,Unknown,9,AOR,assignment,Unknown,15,killed
15,18,10,AOD,conditional,Unknown,10,AOR,assignment,Unknown,16,killed
16,17,10,AOD,conditional,Unknown,9,AOR,assignment,Unknown,17,killed
17,17,10,AOD,conditional,Unknown,9,AOR,assignment,Unknown,18,killed
18,16,10,AOD,conditional,Unknown,8,AOR,assignment,Unknown,19,killed
19,15,10,AOD,conditional,Unknown,7,AOR,assignment,Unknown,20,killed
20,17,10,AOD,conditional,Unknown,9,AOR,assignment,Unknown,21,killed
21,16,10,AOD,conditional,Unknown,8,AOR,assignment,Unknown,22,killed
22,15,10,AOD,conditional,Unknown,7,AOR,assignment,Unknown,23,killed
23,16,10,AOD,conditional,Unknown,8,AOR,assignment,Unknown,24,killed
24,15,10,AOD,conditional,Unknown,7,AOR,assignment,Unknown,25,killed
25,16,10,AOD,conditional,Unknown,8,AOR,assignment,Unknown,26,killed
26,15,10,AOD,conditional,Unknown,7,AOR,assignment,Unknown,27,killed
27,17,10,AOD,conditional,Unknown,9,AOR,assignment,Unknown,28,killed
28,16,10,AOD,conditional,Unknown,8,AOR,assignment,Unknown,29,killed
29,16,10,AOD,conditional,Unknown,8,AOR,assignment,Unknown,30,killed
30,15,10,AOD,conditional,Unknown,7,AOR,assignment,Unknown,31,killed
31,16,10,AOD,conditional,Unknown,8,AOR,assignment,Unknown,32,killed
32,15,10,AOD,conditional,Unknown,7,AOR,assignment,Unknown,33,killed
33,16,10,AOD,conditional,Unknown,8,AOR,assignment,Unknown,34,killed
34,15,10,AOD,conditional,Unknown,7,AOR,assignment,Unknown,35,killed
35,15,10,AOD,conditional,Unknown,7,AOR,assignment,Unknown,36,killed
36,17,10,AOD,conditional,Unknown,9,AOR,method,Unknown,37,killed
37,14,10,AOD,conditional,Unknown,6,AOR,assignment,Unknown,38,killed
38,17,10,AOD,conditional,Unknown,9,AOR,assignment,Unknown,39,killed
39,16,10,AOD,conditional,Unknown,8,AOR,assignment,Unknown,40,killed
40,15,10,AOD,conditional,Unknown,7,AOR,assignment,Unknown,41,killed
41,14,10,AOD,conditional,Unknown,6,AOR,assignment,Unknown,42,killed
42,10,10,AOD,conditional,Unknown,6,COD,conditional,bool,43,killed
43,10,10,AOD,conditional,Unknown,6,COD,conditional,bool,44,killed
44,10,10,AOD,conditional,Unknown,6,COD,conditional,bool,45,killed
45,12,10,AOD,conditional,Unknown,6,COD,conditional,bool,46,killed
46,12,10,AOD,conditional,Unknown,6,COD,conditional,bool,47,killed
47,12,10,AOD,conditional,Unknown,6,COD,conditional,bool,48,killed
48,11,10,AOD,conditional,Unknown,5,COD,conditional,bool,49,killed
49,11,10,AOD,conditional,Unknown,5,COD,conditional,bool,50,killed
50,12,10,AOD,conditional,Unknown,4,COD,conditional,bool,51,killed
51,13,10,AOD,conditional,Unknown,5,COD,conditional,bool,52,killed
52,13,10,AOD,conditional,Unknown,5,COD,conditional,bool,53,killed
53,8,10,AOD,conditional,Unknown,4,COI,conditional,bool,54,killed
54,8,10,AOD,conditional,Unknown,4,COI,conditional,bool,55,killed
55,8,10,AOD,conditional,Unknown,4,COI,conditional,bool,56,killed
56,8,10,AOD,conditional,Unknown,4,COI,conditional,bool,57,killed
57,8,10,AOD,conditional,Unknown,4,COI,conditional,bool,58,killed
58,10,10,AOD,conditional,Unknown,4,COI,conditional,bool,59,killed
59,10,10,AOD,conditional,Unknown,4,COI,conditional,bool,60,killed
60,10,10,AOD,conditional,Unknown,4,COI,conditional,bool,61,killed
61,10,10,AOD,conditional,Unknown,4,COI,conditional,bool,62,killed
62,10,10,AOD,conditional,Unknown,4,COI,conditional,bool,63,killed
63,10,10,AOD,conditional,Unknown,4,COI,conditional,bool,64,killed
64,10,10,AOD,conditional,Unknown,4,COI,conditional,bool,65,killed
65,10,10,AOD,conditional,Unknown,4,COI,conditional,bool,66,killed
66,10,10,AOD,conditional,Unknown,4,COI,conditional,bool,67,killed
67,10,10,AOD,conditional,Unknown,4,COI,conditional,bool,68,killed
68,10,10,AOD,conditional,Unknown,4,COI,conditional,bool,69,killed
69,10,10,AOD,conditional,Unknown,4,COI,conditional,bool,70,killed
70,10,10,AOD,conditional,Unknown,4,COI,conditional,bool,71,killed
71,11,10,AOD,conditional,Unknown,3,COI,conditional,bool,72,killed
72,11,10,AOD,conditional,Unknown,3,COI,conditional,bool,73,killed
73,11,10,AOD,conditional,Unknown,3,COI,conditional,bool,74,killed
74,12,10,AOD,conditional,Unknown,4,COI,conditional,bool,75,killed
75,12,10,AOD,conditional,Unknown,4,COI,conditional,bool,76,killed
76,12,10,AOD,conditional,Unknown,4,COI,conditional,bool,77,killed
77,12,10,AOD,conditional,Unknown,4,COI,conditional,bool,78,killed
78,12,10,AOD,conditional,Unknown,4,COI,conditional,bool,79,killed
79,12,10,AOD,conditional,Unknown,4,COI,conditional,bool,80,killed
80,13,10,AOD,conditional,Unknown,5,COI,conditional,bool,81,killed
81,15,10,AOD,conditional,Unknown,7,COI,conditional,bool,82,killed
82,11,10,AOD,conditional,Unknown,3,COI,conditional,bool,83,killed
83,12,10,AOD,conditional,Unknown,4,CRP,assignment,Unknown,84,killed
84,12,10,AOD,conditional,Unknown,4,CRP,assignment,Unknown,85,killed
85,11,10,AOD,conditional,Unknown,3,CRP,assignment,Unknown,86,killed
86,11,10,AOD,conditional,Unknown,3,CRP,assignment,Unknown,87,killed
87,11,10,AOD,conditional,Unknown,3,CRP,assignment,Unknown,88,killed
88,11,10,AOD,conditional,Unknown,3,CRP,assignment,Unknown,89,killed
89,11,10,AOD,conditional,Unknown,3,CRP,assignment,Unknown,90,killed
90,11,10,AOD,conditional,Unknown,3,CRP,assignment,Unknown,91,killed
91,11,10,AOD,conditional,Unknown,3,CRP,assignment,Unknown,92,killed
92,11,10,AOD,conditional,Unknown,3,CRP,assignment,Unknown,93,killed
93,11,10,AOD,conditional,Unknown,3,CRP,assignment,Unknown,94,killed
94,11,10,AOD,conditional,Unknown,3,CRP,assignment,Unknown,95,killed
95,11,10,AOD,conditional,Unknown,3,CRP,assignment,Unknown,96,killed
96,11,10,AOD,conditional,Unknown,3,CRP,assignment,Unknown,97,killed
97,11,10,AOD,conditional,Unknown,5,CRP,assignment,Unknown,98,killed
98,12,10,AOD,conditional,Unknown,6,CRP,return,Unknown,99,killed
99,12,10,AOD,conditional,Unknown,6,CRP,return,Unknown,100,killed
100,11,10,AOD,conditional,Unknown,7,CRP,method,Unknown,101,killed
101,11,10,AOD,conditional,Unknown,7,CRP,method,Unknown,102,killed
102,11,10,AOD,conditional,Unknown,7,CRP,method,Unknown,103,killed
105,11,10,AOD,conditional,Unknown,7,CRP,method,Unknown,106,killed
106,11,10,AOD,conditional,Unknown,7,CRP,method,Unknown,107,killed
107,5,10,AOD,conditional,Unknown,9,CRP,conditional,Unknown,108,killed
108,9,10,AOD,conditional,Unknown,7,CRP,method,Unknown,109,killed
109,9,10,AOD,conditional,Unknown,7,CRP,method,Unknown,110,killed
110,13,10,AOD,conditional,Unknown,9,CRP,conditional,Unknown,111,killed
111,11,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,112,killed
112,11,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,113,killed
113,12,10,AOD,conditional,Unknown,8,CRP,method,Unknown,114,killed
114,12,10,AOD,conditional,Unknown,8,CRP,method,Unknown,115,killed
115,11,10,AOD,conditional,Unknown,7,CRP,method,Unknown,116,killed
116,11,10,AOD,conditional,Unknown,7,CRP,method,Unknown,117,killed
117,13,10,AOD,conditional,Unknown,9,CRP,conditional,Unknown,118,killed
118,11,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,119,killed
119,11,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,120,killed
120,12,10,AOD,conditional,Unknown,8,CRP,method,Unknown,121,killed
121,12,10,AOD,conditional,Unknown,8,CRP,method,Unknown,122,killed
122,11,10,AOD,conditional,Unknown,7,CRP,method,Unknown,123,killed
123,11,10,AOD,conditional,Unknown,7,CRP,method,Unknown,124,killed
124,13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,125,killed
125,13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,126,killed
126,13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,127,killed
127,14,10,AOD,conditional,Unknown,8,CRP,method,Unknown,128,killed
128,14,10,AOD,conditional,Unknown,8,CRP,method,Unknown,129,killed
129,13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,130,killed
130,13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,131,killed
131,16,10,AOD,conditional,Unknown,10,CRP,conditional,Unknown,132,killed
132,15,10,AOD,conditional,Unknown,9,CRP,conditional,Unknown,133,killed
133,13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,134,killed
134,13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,135,killed
135,15,10,AOD,conditional,Unknown,9,CRP,conditional,Unknown,136,killed
136,13,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,137,killed
137,13,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,138,killed
138,14,10,AOD,conditional,Unknown,8,CRP,method,Unknown,139,killed
139,14,10,AOD,conditional,Unknown,8,CRP,method,Unknown,140,killed
140,13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,141,killed
141,13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,142,killed
142,15,10,AOD,conditional,Unknown,9,CRP,conditional,Unknown,143,killed
143,13,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,144,killed
144,13,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,145,killed
145,14,10,AOD,conditional,Unknown,8,CRP,method,Unknown,146,killed
146,14,10,AOD,conditional,Unknown,8,CRP,method,Unknown,147,killed
147,13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,148,killed
148,13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,149,killed
149,12,10,AOD,conditional,Unknown,6,CRP,method,Unknown,150,killed
150,12,10,AOD,conditional,Unknown,6,CRP,conditional,Unknown,151,killed
151,12,10,AOD,conditional,Unknown,6,CRP,conditional,Unknown,152,killed
152,12,10,AOD,conditional,Unknown,6,CRP,conditional,Unknown,153,killed
153,12,10,AOD,conditional,Unknown,6,CRP,conditional,Unknown,154,killed
154,13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,155,killed
155,13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,156,killed
156,13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,157,killed
157,13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,158,killed
158,16,10,AOD,conditional,Unknown,10,CRP,conditional,Unknown,159,killed
159,14,10,AOD,conditional,Unknown,8,CRP,conditional,Unknown,160,killed
160,13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,161,killed
161,13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,162,killed
162,12,10,AOD,conditional,Unknown,6,CRP,method,Unknown,163,killed
163,12,10,AOD,conditional,Unknown,6,CRP,method,Unknown,164,killed
164,12,10,AOD,conditional,Unknown,6,CRP,method,Unknown,165,killed
165,13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,166,killed
166,13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,167,killed
167,15,10,AOD,conditional,Unknown,9,CRP,conditional,Unknown,168,killed
168,14,10,AOD,conditional,Unknown,8,CRP,conditional,Unknown,169,killed
169,13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,170,killed
170,13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,171,killed
171,12,10,AOD,conditional,Unknown,6,CRP,method,Unknown,172,killed
172,12,10,AOD,conditional,Unknown,6,CRP,method,Unknown,173,killed
173,12,10,AOD,conditional,Unknown,6,CRP,method,Unknown,174,killed
174,13,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,175,killed
175,13,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,176,killed
176,15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,177,killed
177,15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,178,killed
178,15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,179,killed
179,15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,180,killed
180,15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,181,killed
181,15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,182,killed
182,15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,183,killed
183,15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,184,killed
184,15,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,185,killed
185,14,10,AOD,conditional,Unknown,6,CRP,assignment,Unknown,186,killed
186,14,10,AOD,conditional,Unknown,6,CRP,assignment,Unknown,187,killed
187,16,10,AOD,conditional,Unknown,8,CRP,conditional,Unknown,188,killed
188,14,10,AOD,conditional,Unknown,6,CRP,conditional,Unknown,189,killed
189,14,10,AOD,conditional,Unknown,6,CRP,conditional,Unknown,190,killed
190,14,10,AOD,conditional,Unknown,6,CRP,method,Unknown,191,killed
191,15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,192,killed
192,15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,193,killed
193,15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,194,killed
194,15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,195,killed
195,15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,196,killed
196,15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,197,killed
197,15,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,198,killed
198,14,10,AOD,conditional,Unknown,6,CRP,assignment,Unknown,199,killed
199,16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,200,killed
200,14,10,AOD,conditional,Unknown,6,CRP,assignment,Unknown,201,killed
201,14,10,AOD,conditional,Unknown,6,CRP,assignment,Unknown,202,killed
202,16,10,AOD,conditional,Unknown,8,CRP,conditional,Unknown,203,killed
203,14,10,AOD,conditional,Unknown,6,CRP,conditional,Unknown,204,killed
204,14,10,AOD,conditional,Unknown,6,CRP,conditional,Unknown,205,killed
205,15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,206,killed
206,15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,207,killed
207,15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,208,killed
208,15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,209,killed
209,15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,210,killed
210,15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,211,killed
211,16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,212,killed
212,15,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,213,killed
213,13,10,AOD,conditional,Unknown,5,CRP,method,Unknown,214,killed
214,17,10,AOD,conditional,Unknown,9,CRP,assignment,Unknown,215,killed
215,15,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,216,killed
216,15,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,217,killed
217,17,10,AOD,conditional,Unknown,9,CRP,conditional,Unknown,218,killed
218,15,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,219,killed
219,15,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,220,killed
220,17,10,AOD,conditional,Unknown,9,CRP,conditional,Unknown,221,killed
221,15,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,222,killed
222,15,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,223,killed
223,18,10,AOD,conditional,Unknown,10,CRP,assignment,Unknown,224,killed
224,17,10,AOD,conditional,Unknown,9,CRP,assignment,Unknown,225,killed
225,16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,226,killed
226,16,10,AOD,conditional,Unknown,8,CRP,conditional,Unknown,227,killed
227,14,10,AOD,conditional,Unknown,6,CRP,conditional,Unknown,228,killed
228,14,10,AOD,conditional,Unknown,6,CRP,conditional,Unknown,229,killed
229,17,10,AOD,conditional,Unknown,9,CRP,assignment,Unknown,230,killed
230,17,10,AOD,conditional,Unknown,9,CRP,assignment,Unknown,231,killed
231,16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,232,killed
232,16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,233,killed
233,16,10,AOD,conditional,Unknown,8,CRP,conditional,Unknown,234,killed
234,14,10,AOD,conditional,Unknown,6,CRP,conditional,Unknown,235,killed
235,14,10,AOD,conditional,Unknown,6,CRP,conditional,Unknown,236,killed
236,17,10,AOD,conditional,Unknown,9,CRP,assignment,Unknown,237,killed
237,17,10,AOD,conditional,Unknown,9,CRP,assignment,Unknown,238,killed
238,16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,239,killed
239,16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,240,killed
240,17,10,AOD,conditional,Unknown,9,CRP,conditional,Unknown,241,killed
241,15,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,242,killed
242,15,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,243,killed
243,16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,244,killed
244,16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,245,killed
245,17,10,AOD,conditional,Unknown,9,CRP,conditional,Unknown,246,killed
246,15,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,247,killed
247,15,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,248,killed
248,16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,249,killed
249,16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,250,killed
250,15,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,251,killed
251,15,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,252,killed
252,14,10,AOD,conditional,Unknown,6,CRP,assignment,Unknown,253,killed
253,14,10,AOD,conditional,Unknown,6,CRP,loop,Unknown,254,killed
254,15,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,255,killed
255,15,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,256,killed
256,16,10,AOD,conditional,Unknown,8,CRP,conditional,Unknown,257,killed
257,14,10,AOD,conditional,Unknown,6,CRP,conditional,Unknown,258,killed
258,15,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,259,killed
259,15,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,260,killed
260,17,10,AOD,conditional,Unknown,9,CRP,assignment,Unknown,261,killed
261,17,10,AOD,conditional,Unknown,9,CRP,assignment,Unknown,262,killed
262,16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,263,killed
263,16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,264,killed
264,16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,265,killed
265,16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,266,killed
266,16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,267,killed
267,16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,268,killed
268,13,10,AOD,conditional,Unknown,5,CRP,assignment,Unknown,269,killed
269,13,10,AOD,conditional,Unknown,5,CRP,assignment,Unknown,270,killed
270,16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,271,killed
271,16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,272,killed
272,15,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,273,killed
273,15,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,274,killed
274,17,10,AOD,conditional,Unknown,9,CRP,method,Unknown,275,killed
275,17,10,AOD,conditional,Unknown,9,CRP,method,Unknown,276,killed
276,14,10,AOD,conditional,Unknown,6,CRP,assignment,Unknown,277,killed
277,14,10,AOD,conditional,Unknown,6,CRP,assignment,Unknown,278,killed
278,17,10,AOD,conditional,Unknown,9,CRP,assignment,Unknown,279,killed
279,17,10,AOD,conditional,Unknown,9,CRP,assignment,Unknown,280,killed
280,15,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,281,killed
281,15,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,282,killed
282,6,10,AOD,conditional,Unknown,6,LCR,conditional,bool,283,killed
283,10,10,AOD,conditional,Unknown,6,LCR,conditional,bool,284,killed
284,10,10,AOD,conditional,Unknown,6,LCR,conditional,bool,285,killed
285,12,10,AOD,conditional,Unknown,6,LCR,conditional,bool,286,killed
286,12,10,AOD,conditional,Unknown,6,LCR,conditional,bool,287,killed
287,12,10,AOD,conditional,Unknown,6,LCR,conditional,bool,288,killed
288,13,10,AOD,conditional,Unknown,5,LCR,conditional,bool,289,killed
289,13,10,AOD,conditional,Unknown,5,LCR,conditional,bool,290,killed
290,14,10,AOD,conditional,Unknown,6,LCR,conditional,bool,291,killed
291,14,10,AOD,conditional,Unknown,6,LCR,conditional,bool,292,killed
292,14,10,AOD,conditional,Unknown,6,LCR,conditional,bool,293,killed
293,10,10,AOD,conditional,Unknown,6,ROR,conditional,bool,294,killed
294,5,10,AOD,conditional,Unknown,7,ROR,conditional,bool,295,killed
295,11,10,AOD,conditional,Unknown,7,ROR,conditional,bool,296,killed
296,11,10,AOD,conditional,Unknown,7,ROR,conditional,bool,297,killed
297,12,10,AOD,conditional,Unknown,6,ROR,conditional,bool,298,killed
298,13,10,AOD,conditional,Unknown,7,ROR,conditional,bool,299,killed
299,13,10,AOD,conditional,Unknown,7,ROR,conditional,bool,300,killed
300,13,10,AOD,conditional,Unknown,7,ROR,conditional,bool,301,killed
301,12,10,AOD,conditional,Unknown,6,ROR,conditional,bool,302,killed
302,12,10,AOD,conditional,Unknown,6,ROR,conditional,bool,303,killed
303,12,10,AOD,conditional,Unknown,6,ROR,conditional,bool,304,killed
304,12,10,AOD,conditional,Unknown,6,ROR,conditional,bool,305,killed
305,14,10,AOD,conditional,Unknown,6,ROR,conditional,bool,306,killed
306,14,10,AOD,conditional,Unknown,6,ROR,conditional,bool,307,killed
307,15,10,AOD,conditional,Unknown,7,ROR,conditional,bool,308,killed
308,15,10,AOD,conditional,Unknown,7,ROR,conditional,bool,309,killed
309,14,10,AOD,conditional,Unknown,6,ROR,conditional,bool,310,killed
310,14,10,AOD,conditional,Unknown,6,ROR,conditional,bool,311,killed
311,15,10,AOD,conditional,Unknown,7,ROR,conditional,bool,312,killed
312,15,10,AOD,conditional,Unknown,7,ROR,conditional,bool,313,killed
313,14,10,AOD,conditional,Unknown,6,ROR,conditional,bool,314,killed
314,13,10,AOD,conditional,Unknown,5,SIR,assignment,Unknown,315,killed
315,13,10,AOD,conditional,Unknown,5,SIR,assignment,Unknown,316,killed
316,13,10,AOD,conditional,Unknown,5,SIR,assignment,Unknown,317,killed
317,13,10,AOD,conditional,Unknown,5,SIR,assignment,Unknown,318,killed
318,13,10,AOD,conditional,Unknown,5,SIR,loop,Unknown,319,killed
319,14,10,AOD,conditional,Unknown,6,SIR,assignment,Unknown,320,killed
320,14,10,AOD,conditional,Unknown,6,SIR,assignment,Unknown,321,killed
321,14,9,AOD,conditional,Unknown,7,AOD,assignment,Unknown,322,killed
322,14,9,AOD,conditional,Unknown,7,AOD,assignment,Unknown,323,killed
323,13,9,AOD,conditional,Unknown,6,AOD,assignment,Unknown,324,killed
324,15,9,AOD,conditional,Unknown,8,AOD,assignment,Unknown,325,killed
325,11,9,AOD,conditional,Unknown,6,AOR,return,Unknown,326,killed
327,16,9,AOD,conditional,Unknown,11,AOR,conditional,Unknown,328,killed
330,12,9,AOD,conditional,Unknown,7,AOR,assignment,Unknown,331,killed
331,15,9,AOD,conditional,Unknown,8,AOR,assignment,Unknown,332,killed
332,15,9,AOD,conditional,Unknown,8,AOR,assignment,Unknown,333,killed
333,14,9,AOD,conditional,Unknown,7,AOR,assignment,Unknown,334,killed
334,16,9,AOD,conditional,Unknown,9,AOR,assignment,Unknown,335,killed
335,17,9,AOD,conditional,Unknown,10,AOR,assignment,Unknown,336,killed
336,16,9,AOD,conditional,Unknown,9,AOR,assignment,Unknown,337,killed
337,16,9,AOD,conditional,Unknown,9,AOR,assignment,Unknown,338,killed
338,15,9,AOD,conditional,Unknown,8,AOR,assignment,Unknown,339,killed
339,14,9,AOD,conditional,Unknown,7,AOR,assignment,Unknown,340,killed
340,16,9,AOD,conditional,Unknown,9,AOR,assignment,Unknown,341,killed
341,15,9,AOD,conditional,Unknown,8,AOR,assignment,Unknown,342,killed
342,14,9,AOD,conditional,Unknown,7,AOR,assignment,Unknown,343,killed
347,16,9,AOD,conditional,Unknown,9,AOR,assignment,Unknown,348,killed
348,15,9,AOD,conditional,Unknown,8,AOR,assignment,Unknown,349,killed
349,15,9,AOD,conditional,Unknown,8,AOR,assignment,Unknown,350,killed
350,14,9,AOD,conditional,Unknown,7,AOR,assignment,Unknown,351,killed
351,15,9,AOD,conditional,Unknown,8,AOR,assignment,Unknown,352,killed
352,14,9,AOD,conditional,Unknown,7,AOR,assignment,Unknown,353,killed
353,15,9,AOD,conditional,Unknown,8,AOR,assignment,Unknown,354,killed
354,14,9,AOD,conditional,Unknown,7,AOR,assignment,Unknown,355,killed
355,14,9,AOD,conditional,Unknown,7,AOR,assignment,Unknown,356,killed
356,16,9,AOD,conditional,Unknown,9,AOR,method,Unknown,357,killed
357,13,9,AOD,conditional,Unknown,6,AOR,assignment,Unknown,358,killed
358,16,9,AOD,conditional,Unknown,9,AOR,assignment,Unknown,359,killed
359,15,9,AOD,conditional,Unknown,8,AOR,assignment,Unknown,360,killed
360,14,9,AOD,conditional,Unknown,7,AOR,assignment,Unknown,361,killed
361,13,9,AOD,conditional,Unknown,6,AOR,assignment,Unknown,362,killed
362,11,9,AOD,conditional,Unknown,6,COD,conditional,bool,363,killed
363,11,9,AOD,conditional,Unknown,6,COD,conditional,bool,364,killed
364,11,9,AOD,conditional,Unknown,6,COD,conditional,bool,365,killed
365,11,9,AOD,conditional,Unknown,6,COD,conditional,bool,366,killed
366,11,9,AOD,conditional,Unknown,6,COD,conditional,bool,367,killed
367,11,9,AOD,conditional,Unknown,6,COD,conditional,bool,368,killed
368,8,9,AOD,conditional,Unknown,5,COD,conditional,bool,369,killed
369,10,9,AOD,conditional,Unknown,5,COD,conditional,bool,370,killed
370,11,9,AOD,conditional,Unknown,4,COD,conditional,bool,371,killed
371,12,9,AOD,conditional,Unknown,5,COD,conditional,bool,372,killed
372,12,9,AOD,conditional,Unknown,5,COD,conditional,bool,373,killed
373,9,9,AOD,conditional,Unknown,4,COI,conditional,bool,374,killed
374,9,9,AOD,conditional,Unknown,4,COI,conditional,bool,375,killed
375,9,9,AOD,conditional,Unknown,4,COI,conditional,bool,376,killed
